"Census Profile, 2021 Census of Population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,British Columbia [Province],,,,,,,,,,,,Alberta [Province],,,,,,,,,,,,Saskatchewan [Province],,,,,,,,,,,,Manitoba [Province],,,,,,,,,,,,Ontario [Province],,,,,,,,,,,
Knowledge of languages,        Eastern Algonquian languages,,65,,20,,40,,0,,0,,0,,50,,25,,25,,0,,0,,0,,10,,10,,0,,0,,0,,0,,30,,10,,20,,0,,0,,0,,295,,120,,170,,0,,0,,0,
Knowledge of languages,          Mi'kmaq,,60,,15,,40,,0,,0,,0,,50,,25,,25,,0,,0,,0,,10,,10,,0,,0,,0,,0,,30,,10,,20,,0,,0,,0,,250,,105,,150,,0,,0,,0,
Knowledge of languages,          Wolastoqewi (Malecite),,10,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,35,,15,,20,,0,,0,,0,
Knowledge of languages,        Ojibway-Potawatomi languages,,440,,175,,260,,0,,0,,0,,1050,,480,,570,,0,,0,,0,,1330,,685,,640,,0.1,,0.1,,0.1,,16400,,7835,,8560,,1.3,,1.2,,1.3,,21560,,9880,,11680,,0.2,,0.1,,0.2,
Knowledge of languages,          Anicinabemowin (Algonquin),,20,,15,,0,,0,,0,,0,,10,,0,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,20,,10,,15,,0,,0,,0,,135,,65,,70,,0,,0,,0,
Knowledge of languages,          Oji-Cree,,25,,10,,15,,0,,0,,0,,40,,10,,30,,0,,0,,0,,50,,20,,25,,0,,0,,0,,8910,,4445,,4460,,0.7,,0.7,,0.7,,6260,,2945,,3315,,0,,0,,0,
Knowledge of languages,          Ojibway languages,,400,,160,,240,,0,,0,,0,,1020,,470,,555,,0,,0,,0,,1275,,665,,610,,0.1,,0.1,,0.1,,7595,,3450,,4150,,0.6,,0.5,,0.6,,15530,,7035,,8500,,0.1,,0.1,,0.1,
Knowledge of languages,            Anishinaabemowin (Chippewa),,80,,30,,45,,0,,0,,0,,70,,40,,35,,0,,0,,0,,30,,25,,0,,0,,0,,0,,355,,165,,185,,0,,0,,0,,1295,,510,,785,,0,,0,,0,
Knowledge of languages,            Daawaamwin (Odawa),,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,210,,80,,130,,0,,0,,0,
Knowledge of languages,            Saulteau (Western Ojibway),,50,,10,,40,,0,,0,,0,,635,,290,,345,,0,,0,,0,,1120,,575,,550,,0.1,,0.1,,0.1,,1690,,725,,960,,0.1,,0.1,,0.1,,115,,65,,55,,0,,0,,0,
Knowledge of languages,"            Ojibway, n.o.s.",,275,,115,,160,,0,,0,,0,,320,,135,,185,,0,,0,,0,,145,,90,,55,,0,,0,,0,,5695,,2630,,3070,,0.4,,0.4,,0.5,,14155,,6465,,7690,,0.1,,0.1,,0.1,
Knowledge of languages,"        Algonquian languages, n.i.e.",,10,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,95,,55,,35,,0,,0,,0,
Knowledge of languages,      Athabaskan languages,,3540,,1580,,1955,,0.1,,0.1,,0.1,,2510,,1145,,1365,,0.1,,0.1,,0.1,,8085,,3795,,4295,,0.7,,0.7,,0.8,,850,,425,,425,,0.1,,0.1,,0.1,,115,,65,,50,,0,,0,,0,
Knowledge of languages,        Northern Athabaskan languages,,3490,,1570,,1920,,0.1,,0.1,,0.1,,2490,,1140,,1350,,0.1,,0.1,,0.1,,8080,,3795,,4285,,0.7,,0.7,,0.8,,835,,410,,425,,0.1,,0.1,,0.1,,105,,60,,45,,0,,0,,0,
Knowledge of languages,          Dakelh (Carrier),,1530,,675,,855,,0,,0,,0,,20,,0,,15,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Knowledge of languages,          Dane-zaa (Beaver),,205,,100,,105,,0,,0,,0,,60,,25,,30,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Knowledge of languages,"          Dene, n.o.s.",,205,,95,,110,,0,,0,,0,,1760,,840,,920,,0,,0,,0,,8080,,3795,,4285,,0.7,,0.7,,0.8,,835,,410,,425,,0.1,,0.1,,0.1,,50,,30,,20,,0,,0,,0,
Knowledge of languages,          Gwich'in,,15,,10,,10,,0,,0,,0,,20,,15,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Knowledge of languages,          Slavey-Hare languages,,85,,30,,50,,0,,0,,0,,395,,165,,230,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,15,,10,,0,,0,,0,,0,
Knowledge of languages,            Deh Gah Ghotie Zhatie (South Slavey),,25,,10,,15,,0,,0,,0,,285,,120,,165,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Knowledge of languages,            Satuotine Yati (North Slavey),,10,,0,,10,,0,,0,,0,,25,,15,,15,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Knowledge of languages,"            Slavey, n.o.s.",,55,,25,,30,,0,,0,,0,,125,,45,,80,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,15,,10,,0,,0,,0,,0,
Knowledge of languages,          Tahltan languages,,235,,125,,105,,0,,0,,0,,20,,15,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Knowledge of languages,            Kaska (Nahani),,20,,10,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Knowledge of languages,            Tahltan,,220,,125,,95,,0,,0,,0,,15,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Knowledge of languages,          Tlicho (Dogrib),,15,,10,,0,,0,,0,,0,,80,,35,,45,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Knowledge of languages,          Tse'khene (Sekani),,135,,40,,95,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Knowledge of languages,          Tsilhqot'in (Chilcotin),,855,,395,,465,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Knowledge of languages,          Tsuu T'ina (Sarsi),,0,,0,,0,,0,,0,,0,,170,,70,,100,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Knowledge of languages,          Tutchone languages,,25,,10,,15,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Knowledge of languages,            Northern Tutchone,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Knowledge of languages,            Southern Tutchone,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Knowledge of languages,"            Tutchone, n.o.s.",,15,,0,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Knowledge of languages,          Wetsuwet'en-Babine,,245,,120,,130,,0,,0,,0,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,25,,10,,10,,0,,0,,0,
Knowledge of languages,        Tlingit,,35,,15,,15,,0,,0,,0,,15,,0,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,10,,10,,0,,0,,0,,0,
Knowledge of languages,"        Athabaskan languages, n.i.e.",,20,,0,,20,,0,,0,,0,,10,,0,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,15,,15,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Knowledge of languages,      Haida,,225,,80,,145,,0,,0,,0,,15,,10,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Knowledge of languages,      Inuktut (Inuit) languages,,205,,100,,100,,0,,0,,0,,180,,60,,120,,0,,0,,0,,60,,20,,45,,0,,0,,0,,230,,110,,125,,0,,0,,0,,1000,,445,,550,,0,,0,,0,
Knowledge of languages,        Inuinnaqtun (Inuvialuktun),,35,,20,,15,,0,,0,,0,,20,,10,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,25,,15,,10,,0,,0,,0,
Knowledge of languages,          Inuinnaqtun,,30,,15,,15,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,25,,15,,10,,0,,0,,0,
Knowledge of languages,          Inuvialuktun,,0,,0,,0,,0,,0,,0,,20,,10,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Knowledge of languages,        Inuktitut,,175,,90,,90,,0,,0,,0,,160,,55,,100,,0,,0,,0,,60,,20,,45,,0,,0,,0,,230,,110,,125,,0,,0,,0,,970,,425,,540,,0,,0,,0,
Knowledge of languages,"        Inuktut (Inuit) languages, n.i.e.",,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,15,,0,,10,,0,,0,,0,
Knowledge of languages,      Iroquoian languages,,100,,60,,40,,0,,0,,0,,40,,15,,25,,0,,0,,0,,10,,0,,0,,0,,0,,0,,10,,10,,0,,0,,0,,0,,1625,,650,,980,,0,,0,,0,
Knowledge of languages,        Cayuga,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,210,,85,,125,,0,,0,,0,
Knowledge of languages,        Mohawk,,90,,45,,35,,0,,0,,0,,40,,10,,25,,0,,0,,0,,10,,0,,0,,0,,0,,0,,10,,10,,0,,0,,0,,0,,1220,,465,,755,,0,,0,,0,
Knowledge of languages,        Oneida,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,210,,105,,110,,0,,0,,0,
Knowledge of languages,"        Iroquoian languages, n.i.e.",,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,35,,10,,20,,0,,0,,0,
Knowledge of languages,      Ktunaxa (Kutenai),,190,,90,,105,,0,,0,,0,,20,,0,,15,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Knowledge of languages,      Michif,,240,,100,,140,,0,,0,,0,,235,,105,,130,,0,,0,,0,,855,,395,,460,,0.1,,0.1,,0.1,,305,,155,,155,,0,,0,,0,,135,,45,,85,,0,,0,,0,
Knowledge of languages,      Salish languages,,5145,,2450,,2695,,0.1,,0.1,,0.1,,20,,20,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,10,,0,,0,,0,,0,,0,,65,,45,,20,,0,,0,,0,
Knowledge of languages,        Halkomelem,,1400,,665,,735,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Knowledge of languages,        Lillooet,,590,,285,,305,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Knowledge of languages,        Ntlakapamux (Thompson),,465,,270,,200,,0,,0,,0,,15,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,25,,10,,15,,0,,0,,0,
Knowledge of languages,        Secwepemctsin (Shuswap),,1060,,475,,580,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,10,,10,,0,,0,,0,,0,
Knowledge of languages,        Squamish,,345,,165,,175,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Knowledge of languages,        Straits,,315,,130,,180,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Knowledge of languages,        Syilx (Okanagan),,690,,315,,375,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Knowledge of languages,"        Salish languages, n.i.e.",,325,,155,,170,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,20,,15,,0,,0,,0,,0,
Knowledge of languages,      Siouan languages,,100,,60,,35,,0,,0,,0,,1155,,580,,580,,0,,0,,0,,725,,365,,360,,0.1,,0.1,,0.1,,900,,405,,495,,0.1,,0.1,,0.1,,65,,50,,20,,0,,0,,0,
Knowledge of languages,        Assiniboine,,15,,10,,10,,0,,0,,0,,130,,55,,70,,0,,0,,0,,185,,110,,80,,0,,0,,0,,10,,0,,10,,0,,0,,0,,20,,15,,0,,0,,0,,0,
Knowledge of languages,        Dakota,,30,,20,,10,,0,,0,,0,,200,,105,,95,,0,,0,,0,,395,,185,,215,,0,,0,,0,,885,,405,,485,,0.1,,0.1,,0.1,,15,,0,,10,,0,,0,,0,
Knowledge of languages,        Stoney,,0,,0,,0,,0,,0,,0,,890,,455,,430,,0,,0,,0,,25,,15,,15,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Knowledge of languages,"        Siouan languages, n.i.e.",,50,,35,,20,,0,,0,,0,,90,,50,,40,,0,,0,,0,,140,,70,,70,,0,,0,,0,,0,,0,,0,,0,,0,,0,,30,,25,,0,,0,,0,,0,
Knowledge of languages,      Tsimshian languages,,2610,,1310,,1295,,0.1,,0.1,,0.1,,15,,10,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,25,,10,,20,,0,,0,,0,
Knowledge of languages,        Gitxsan (Gitksan),,1120,,545,,575,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,10,,0,,10,,0,,0,,0,
Knowledge of languages,        Nisga'a,,1080,,585,,500,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,20,,10,,10,,0,,0,,0,
Knowledge of languages,        Tsimshian,,455,,205,,250,,0,,0,,0,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Knowledge of languages,      Wakashan languages,,2145,,965,,1180,,0,,0,,0,,30,,10,,20,,0,,0,,0,,0,,0,,0,,0,,0,,0,,10,,10,,0,,0,,0,,0,,20,,20,,0,,0,,0,,0,
Knowledge of languages,        Haisla,,285,,145,,140,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Knowledge of languages,        Heiltsuk,,330,,160,,170,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Knowledge of languages,        Kwak'wala (Kwakiutl),,790,,335,,460,,0,,0,,0,,15,,0,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,10,,10,,0,,0,,0,,0,
Knowledge of languages,        Nuu-chah-nulth (Nootka),,685,,300,,390,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Knowledge of languages,"        Wakashan languages, n.i.e.",,45,,20,,25,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Knowledge of languages,"      Indigenous languages, n.i.e.",,355,,165,,185,,0,,0,,0,,25,,15,,10,,0,,0,,0,,20,,10,,20,,0,,0,,0,,35,,20,,15,,0,,0,,0,,70,,30,,45,,0,,0,,0,
Knowledge of languages,"      Indigenous languages, n.o.s.",,285,,140,,145,,0,,0,,0,,105,,35,,65,,0,,0,,0,,35,,20,,15,,0,,0,,0,,25,,15,,15,,0,,0,,0,,245,,125,,120,,0,,0,,0,
Knowledge of languages,    Non-Indigenous languages,,1764475,,831400,,933075,,35.9,,34.4,,37.3,,1183510,,572060,,611450,,28.3,,27.4,,29.3,,174635,,86680,,87955,,15.8,,15.8,,15.9,,346060,,169435,,176630,,26.5,,26.1,,26.9,,5029345,,2414910,,2614440,,35.8,,35.1,,36.6,
Knowledge of languages,      Afro-Asiatic languages,,50895,,27105,,23785,,1,,1.1,,1,,123440,,63820,,59620,,3,,3.1,,2.9,,11165,,5770,,5395,,1,,1.1,,1,,22735,,11625,,11115,,1.7,,1.8,,1.7,,481620,,242565,,239050,,3.4,,3.5,,3.3,
Knowledge of languages,        Berber languages,,235,,140,,95,,0,,0,,0,,630,,370,,260,,0,,0,,0,,10,,10,,0,,0,,0,,0,,180,,100,,80,,0,,0,,0,,1570,,845,,725,,0,,0,,0,
Knowledge of languages,          Kabyle,,140,,90,,45,,0,,0,,0,,425,,215,,210,,0,,0,,0,,0,,0,,0,,0,,0,,0,,120,,55,,70,,0,,0,,0,,950,,490,,460,,0,,0,,0,
Knowledge of languages,          Tamazight,,65,,30,,35,,0,,0,,0,,180,,135,,45,,0,,0,,0,,10,,10,,0,,0,,0,,0,,45,,30,,15,,0,,0,,0,,475,,270,,205,,0,,0,,0,
Knowledge of languages,"          Berber languages, n.i.e.",,35,,20,,15,,0,,0,,0,,55,,40,,15,,0,,0,,0,,0,,0,,0,,0,,0,,0,,10,,10,,0,,0,,0,,0,,215,,125,,95,,0,,0,,0,
Knowledge of languages,        Chadic languages,,315,,155,,160,,0,,0,,0,,845,,500,,345,,0,,0,,0,,265,,125,,145,,0,,0,,0,,350,,235,,115,,0,,0,,0,,2210,,1060,,1140,,0,,0,,0,
Knowledge of languages,          Hausa,,285,,135,,150,,0,,0,,0,,810,,470,,335,,0,,0,,0,,245,,105,,140,,0,,0,,0,,335,,230,,105,,0,,0,,0,,2005,,955,,1045,,0,,0,,0,
Knowledge of languages,          Mina,,25,,20,,10,,0,,0,,0,,35,,30,,10,,0,,0,,0,,25,,15,,0,,0,,0,,0,,20,,0,,0,,0,,0,,0,,200,,105,,95,,0,,0,,0,
Knowledge of languages,        Coptic,,60,,40,,25,,0,,0,,0,,135,,70,,65,,0,,0,,0,,15,,10,,0,,0,,0,,0,,185,,95,,95,,0,,0,,0,,2130,,1000,,1130,,0,,0,,0,
Knowledge of languages,        Cushitic languages,,2745,,1470,,1275,,0.1,,0.1,,0.1,,20915,,10520,,10385,,0.5,,0.5,,0.5,,1415,,720,,695,,0.1,,0.1,,0.1,,2495,,1225,,1270,,0.2,,0.2,,0.2,,41520,,19095,,22425,,0.3,,0.3,,0.3,
Knowledge of languages,          Bilen,,30,,15,,20,,0,,0,,0,,810,,415,,385,,0,,0,,0,,165,,95,,70,,0,,0,,0,,380,,200,,180,,0,,0,,0,,1335,,750,,585,,0,,0,,0,
Knowledge of languages,          Oromo,,500,,280,,220,,0,,0,,0,,5390,,2775,,2610,,0.1,,0.1,,0.1,,180,,85,,90,,0,,0,,0,,405,,205,,200,,0,,0,,0,,2950,,1400,,1550,,0,,0,,0,
Knowledge of languages,          Somali,,2215,,1180,,1030,,0,,0,,0,,14865,,7395,,7475,,0.4,,0.4,,0.4,,900,,450,,455,,0.1,,0.1,,0.1,,1690,,810,,875,,0.1,,0.1,,0.1,,36825,,16695,,20135,,0.3,,0.2,,0.3,
Knowledge of languages,"          Cushitic languages, n.i.e.",,50,,30,,15,,0,,0,,0,,170,,90,,80,,0,,0,,0,,165,,95,,75,,0,,0,,0,,50,,25,,25,,0,,0,,0,,815,,445,,370,,0,,0,,0,
Knowledge of languages,        Semitic languages,,48405,,25830,,22570,,1,,1.1,,0.9,,105580,,54910,,50670,,2.5,,2.6,,2.4,,9850,,5120,,4735,,0.9,,0.9,,0.9,,20430,,10430,,10000,,1.6,,1.6,,1.5,,443215,,225035,,218175,,3.2,,3.3,,3.1,
Knowledge of languages,          Amharic,,3100,,1605,,1495,,0.1,,0.1,,0.1,,15775,,8070,,7700,,0.4,,0.4,,0.4,,855,,440,,415,,0.1,,0.1,,0.1,,4055,,1905,,2150,,0.3,,0.3,,0.3,,22815,,11015,,11800,,0.2,,0.2,,0.2,
Knowledge of languages,          Arabic,,35595,,19250,,16355,,0.7,,0.8,,0.7,,76760,,40430,,36335,,1.8,,1.9,,1.7,,7265,,3825,,3445,,0.7,,0.7,,0.6,,10275,,5425,,4850,,0.8,,0.8,,0.7,,342860,,175790,,167075,,2.4,,2.6,,2.3,
Knowledge of languages,          Aramaic languages,,2270,,1165,,1100,,0,,0,,0,,1125,,625,,495,,0,,0,,0,,1200,,565,,630,,0.1,,0.1,,0.1,,25,,15,,10,,0,,0,,0,,33950,,16770,,17175,,0.2,,0.2,,0.2,
Knowledge of languages,            Assyrian Neo-Aramaic,,895,,495,,400,,0,,0,,0,,470,,260,,205,,0,,0,,0,,605,,280,,325,,0.1,,0.1,,0.1,,0,,0,,0,,0,,0,,0,,21640,,10590,,11045,,0.2,,0.2,,0.2,
Knowledge of languages,            Chaldean Neo-Aramaic,,1050,,510,,535,,0,,0,,0,,435,,255,,190,,0,,0,,0,,540,,255,,285,,0,,0,,0.1,,10,,0,,0,,0,,0,,0,,11170,,5565,,5605,,0.1,,0.1,,0.1,
Knowledge of languages,"            Aramaic, n.o.s.",,380,,190,,190,,0,,0,,0,,235,,125,,105,,0,,0,,0,,130,,70,,65,,0,,0,,0,,10,,10,,0,,0,,0,,0,,1685,,860,,820,,0,,0,,0,
Knowledge of languages,          Harari,,20,,0,,20,,0,,0,,0,,365,,190,,175,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1610,,720,,890,,0,,0,,0,
Knowledge of languages,          Hebrew,,6995,,3570,,3430,,0.1,,0.1,,0.1,,3710,,1935,,1770,,0.1,,0.1,,0.1,,470,,250,,215,,0,,0,,0,,3800,,1955,,1850,,0.3,,0.3,,0.3,,47380,,24020,,23360,,0.3,,0.3,,0.3,
Knowledge of languages,          Maltese,,270,,130,,150,,0,,0,,0,,80,,40,,40,,0,,0,,0,,15,,10,,0,,0,,0,,0,,20,,10,,15,,0,,0,,0,,6055,,2840,,3210,,0,,0,,0,
Knowledge of languages,          Tigrigna,,3435,,1890,,1550,,0.1,,0.1,,0.1,,15380,,7855,,7515,,0.4,,0.4,,0.4,,1365,,710,,660,,0.1,,0.1,,0.1,,4475,,2225,,2245,,0.3,,0.3,,0.3,,19755,,9645,,10105,,0.1,,0.1,,0.1,
Knowledge of languages,"          Semitic languages, n.i.e.",,60,,35,,25,,0,,0,,0,,420,,285,,130,,0,,0,,0,,160,,90,,75,,0,,0,,0,,260,,135,,125,,0,,0,,0,,685,,410,,270,,0,,0,,0,
Knowledge of languages,      Austro-Asiatic languages,,44030,,19965,,24070,,0.9,,0.8,,1,,35940,,16645,,19295,,0.9,,0.8,,0.9,,4625,,2275,,2355,,0.4,,0.4,,0.4,,6645,,3125,,3520,,0.5,,0.5,,0.5,,115355,,52805,,62550,,0.8,,0.8,,0.9,
Knowledge of languages,        Khmer (Cambodian),,2210,,1020,,1190,,0,,0,,0,,2685,,1275,,1410,,0.1,,0.1,,0.1,,170,,100,,70,,0,,0,,0,,380,,175,,205,,0,,0,,0,,10085,,4540,,5535,,0.1,,0.1,,0.1,
Knowledge of languages,        Vietnamese,,41975,,19020,,22950,,0.9,,0.8,,0.9,,33020,,15240,,17785,,0.8,,0.7,,0.9,,4440,,2165,,2280,,0.4,,0.4,,0.4,,6260,,2945,,3310,,0.5,,0.5,,0.5,,105800,,48475,,57325,,0.8,,0.7,,0.8,
Knowledge of languages,"        Austro-Asiatic languages, n.i.e",,65,,30,,40,,0,,0,,0,,390,,225,,165,,0,,0,,0,,20,,10,,10,,0,,0,,0,,45,,30,,15,,0,,0,,0,,275,,100,,180,,0,,0,,0,
Knowledge of languages,      Austronesian languages,,148455,,61285,,87165,,3,,2.5,,3.5,,181630,,80370,,101260,,4.3,,3.8,,4.8,,37460,,17730,,19730,,3.4,,3.2,,3.6,,74995,,35135,,39860,,5.7,,5.4,,6.1,,292100,,117695,,174400,,2.1,,1.7,,2.4,
Knowledge of languages,        Bikol,,810,,370,,445,,0,,0,,0,,1140,,605,,535,,0,,0,,0,,305,,130,,175,,0,,0,,0,,250,,145,,105,,0,,0,,0,,1345,,565,,785,,0,,0,,0,
Knowledge of languages,"        Bisaya, n.o.s.",,1655,,655,,1005,,0,,0,,0,,3010,,1285,,1720,,0.1,,0.1,,0.1,,915,,430,,485,,0.1,,0.1,,0.1,,960,,430,,525,,0.1,,0.1,,0.1,,3410,,1370,,2040,,0,,0,,0,
Knowledge of languages,        Cebuano,,5995,,2485,,3510,,0.1,,0.1,,0.1,,8560,,3850,,4710,,0.2,,0.2,,0.2,,2180,,1010,,1175,,0.2,,0.2,,0.2,,2045,,1065,,985,,0.2,,0.2,,0.1,,11100,,4270,,6835,,0.1,,0.1,,0.1,
Knowledge of languages,        Fijian,,1020,,500,,525,,0,,0,,0,,330,,170,,165,,0,,0,,0,,90,,55,,35,,0,,0,,0,,65,,35,,35,,0,,0,,0,,210,,110,,100,,0,,0,,0,
Knowledge of languages,        Hiligaynon,,3135,,1215,,1920,,0.1,,0.1,,0.1,,3750,,1590,,2160,,0.1,,0.1,,0.1,,605,,270,,335,,0.1,,0,,0.1,,820,,395,,420,,0.1,,0.1,,0.1,,6435,,2535,,3900,,0,,0,,0.1,
Knowledge of languages,        Ilocano,,11285,,4555,,6725,,0.2,,0.2,,0.3,,13710,,5825,,7885,,0.3,,0.3,,0.4,,2500,,1175,,1320,,0.2,,0.2,,0.2,,3395,,1585,,1815,,0.3,,0.2,,0.3,,26205,,10300,,15905,,0.2,,0.1,,0.2,
Knowledge of languages,        Indonesian,,6810,,3175,,3640,,0.1,,0.1,,0.1,,2410,,1045,,1355,,0.1,,0.1,,0.1,,215,,85,,135,,0,,0,,0,,265,,130,,130,,0,,0,,0,,8175,,3680,,4495,,0.1,,0.1,,0.1,
